item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,tokens_out_log,question_chars_log,solution_chars_log
OlympiadBench_929,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,595,22,2459,218.0,796.0,15.02,0,6.680854678790215,6.39024066706535,7.807916628926408
OlympiadBench_936,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,101,2,606,92.0,194.0,6.15,0,5.272999558563747,4.624972813284271,6.408528791059498
OlympiadBench_939,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,181,18,332,116.0,402.0,9.05,0,5.998936561946683,5.204006687076795,5.808142489980444
OlympiadBench_940,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,378,61,367,175.0,424.0,9.32,0,6.052089168924417,5.937536205082426,5.908082938168931
OlympiadBench_941,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,475,19,317,208.0,468.0,9.88,0,6.150602768446279,6.16541785423142,5.762051382780177
OlympiadBench_942,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,329,32,213,169.0,478.0,10.18,1,6.171700597410915,5.799092654460526,5.365976015021851
OlympiadBench_944,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,818,103,695,290.0,622.0,12.29,0,6.434546518787453,6.70808408385307,6.54534966033442
OlympiadBench_947,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,612,44,1410,202.0,415.0,9.75,0,6.030685260261263,6.418364935936212,7.252053951852814
OlympiadBench_949,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,67,93,136,83.0,609.0,12.58,0,6.413458957167357,4.219507705176107,4.919980925828125
OlympiadBench_954,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,47,15,793,82.0,265.0,6.66,0,5.583496308781699,3.871201010907891,6.677083461247136
OlympiadBench_955,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,81,9,1419,87.0,339.0,7.84,0,5.8289456176102075,4.406719247264253,7.258412150595307
OlympiadBench_956,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,281,76,937,151.0,527.0,10.77,0,6.269096283706261,5.641907070938114,6.843749949006225
OlympiadBench_957,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,81,79,1024,97.0,288.0,7.09,0,5.666426688112432,4.406719247264253,6.932447891572509
OlympiadBench_972,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,65,89,504,81.0,504.0,10.49,0,6.22455842927536,4.189654742026425,6.22455842927536
OlympiadBench_973,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,928,106,538,381.0,823.0,15.51,0,6.714170529909472,6.834108738813838,6.289715570908998
OlympiadBench_974,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,70,157,969,82.0,873.0,16.57,0,6.773080375655535,4.2626798770413155,6.877296071497429
OlympiadBench_982,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,541,45,452,230.0,486.0,10.7,0,6.18826412308259,6.295266001439646,6.115892125483034
OlympiadBench_984,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,77,228,942,88.0,853.0,15.95,0,6.74993119378857,4.356708826689592,6.849066282633458
OlympiadBench_985,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,53,34,112,90.0,442.0,9.39,0,6.093569770045136,3.9889840465642745,4.727387818712341
OlympiadBench_986,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,191,109,144,133.0,459.0,9.62,0,6.131226489483141,5.2574953720277815,4.976733742420574
OlympiadBench_987,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,282,173,438,153.0,332.0,8.13,0,5.808142489980444,5.645446897643238,6.0844994130751715
OlympiadBench_988,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,191,120,434,162.0,760.0,14.88,0,6.634633357861686,5.2574953720277815,6.075346031088684
OlympiadBench_989,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,77,12,623,89.0,291.0,7.18,0,5.676753802268282,4.356708826689592,6.436150368369428
OlympiadBench_1006,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,130,20,2192,110.0,362.0,8.13,0,5.8944028342648505,4.875197323201151,7.693025748417888
OlympiadBench_1012,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,99,32,734,113.0,596.0,12.16,0,6.391917113392602,4.605170185988092,6.5998704992128365
OlympiadBench_1013,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,188,6,284,161.0,361.0,8.69,0,5.8916442118257715,5.241747015059643,5.652489180268651
OlympiadBench_1014,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,295,5,1027,184.0,841.0,16.07,0,6.7357800142423265,5.69035945432406,6.93537044601511
OlympiadBench_1015,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,451,126,898,182.0,557.0,11.85,0,6.324358962381311,6.113682179832232,6.80128303447162
OlympiadBench_1016,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,109,6,62,114.0,171.0,5.5,0,5.147494476813453,4.700480365792417,4.143134726391533
OlympiadBench_1017,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,217,130,2201,130.0,624.0,12.69,0,6.437751649736401,5.384495062789089,7.697121317282625
OlympiadBench_1018,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,271,58,574,169.0,758.0,14.76,0,6.63200177739563,5.605802066295998,6.354370040797351
OlympiadBench_1050,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,161,35,376,113.0,246.0,6.61,1,5.5093883366279774,5.087596335232384,5.932245187448011
OlympiadBench_1051,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,81,37,456,100.0,234.0,6.53,0,5.459585514144159,4.406719247264253,6.124683390894205
OlympiadBench_1052,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,341,38,268,140.0,751.0,14.54,0,6.62273632394984,5.834810737062605,5.594711379601839
OlympiadBench_1053,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,283,95,313,142.0,477.0,10.1,1,6.169610732491456,5.648974238161206,5.749392985908253
OlympiadBench_1054,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,227,70,219,120.0,789.0,15.18,0,6.672032945461067,5.429345628954441,5.393627546352362
OlympiadBench_1060,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,142,21,215,105.0,881.0,16.86,0,6.782192056006791,4.962844630259907,5.375278407684165
OlympiadBench_1061,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,246,120,750,148.0,1014.0,19.07,0,6.922643891475888,5.5093883366279774,6.621405651764134
OlympiadBench_1062,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,250,134,204,148.0,487.0,10.14,0,6.1903154058531475,5.5254529391317835,5.3230099791384085
OlympiadBench_1063,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,312,194,906,195.0,988.0,18.24,0,6.8966943316227125,5.746203190540153,6.810142450115136
OlympiadBench_1064,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,83,101,153,95.0,245.0,6.35,0,5.5053315359323625,4.430816798843313,5.0369526024136295
OlympiadBench_1065,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,285,17,747,173.0,471.0,10.38,0,6.156978985585555,5.655991810819852,6.617402977974478
OlympiadBench_1066,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,231,31,735,147.0,898.0,17.17,0,6.80128303447162,5.44673737166631,6.601230118728877
OlympiadBench_1067,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,164,5,254,123.0,745.0,14.15,0,6.61472560020376,5.10594547390058,5.541263545158426
OlympiadBench_1068,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,194,55,498,122.0,199.0,6.19,1,5.298317366548036,5.272999558563747,6.212606095751519
OlympiadBench_1069,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,228,20,187,122.0,800.0,15.39,0,6.68586094706836,5.43372200355424,5.236441962829949
OlympiadBench_1070,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,306,20,403,161.0,598.0,12.05,0,6.395261598115449,5.726847747587197,6.0014148779611505
OlympiadBench_1071,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,119,38,286,115.0,308.0,7.37,0,5.733341276897746,4.787491742782046,5.659482215759621
OlympiadBench_1072,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,440,89,697,185.0,313.0,7.66,0,5.749392985908253,6.089044875446846,6.548219102762372
OlympiadBench_1073,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,272,74,995,160.0,688.0,13.59,0,6.535241271013659,5.60947179518496,6.903747257584598
OlympiadBench_1097,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,4,595,26,2597,196.0,478.0,10.59,0,6.171700597410915,6.39024066706535,7.862497197230545
OlympiadBench_1098,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,399,7,1466,154.0,516.0,11.23,0,6.248042874508429,5.991464547107982,7.2909747781429814
OlympiadBench_1099,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,550,6,1704,180.0,580.0,12.15,0,6.364750756851911,6.311734809152915,7.4413203897176174
OlympiadBench_1101,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,77,15,291,90.0,161.0,5.31,0,5.087596335232384,4.356708826689592,5.676753802268282
PhysReason_cal_problem_00069,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,2,750,8,1416,276.0,853.0,16.1,0,6.74993119378857,6.621405651764134,7.256297239690681
PhysReason_cal_problem_00224,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,879,32,1231,294.0,829.0,15.76,0,6.721425700790643,6.779921907472252,7.116394144093465
PhysReason_cal_problem_00252,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,611,34,784,237.0,960.0,17.76,1,6.8679744089702925,6.416732282512326,6.665683717782408
PhysReason_cal_problem_00272,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,1,327,7,678,151.0,863.0,16.54,0,6.761572768804055,5.793013608384144,6.520621127558696
PhysReason_cal_problem_00273,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,200,14,582,127.0,243.0,6.4,0,5.497168225293202,5.303304908059076,6.368187186350492
PhysReason_cal_problem_00340,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,409,58,1043,193.0,545.0,11.04,0,6.302618975744905,6.016157159698354,6.950814768442584
PhysReason_cal_problem_00346,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,424,74,1052,162.0,560.0,11.8,0,6.329720905522696,6.052089168924417,6.959398512133975
PhysReason_cal_problem_00365,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,186,25,415,107.0,356.0,8.03,1,5.877735781779639,5.231108616854587,6.030685260261263
PhysReason_cal_problem_00418,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,535,60,537,194.0,357.0,8.68,0,5.8805329864007,6.284134161070802,6.2878585601617845
PhysReason_cal_problem_00419,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,149,40,554,100.0,240.0,6.63,1,5.484796933490655,5.0106352940962555,6.318968113746434
PhysReason_cal_problem_00432,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,376,15,610,177.0,798.0,15.73,0,6.683360945766275,5.932245187448011,6.415096959171596
PhysReason_cal_problem_00575,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,209,11,437,129.0,358.0,8.54,0,5.883322388488279,5.3471075307174685,6.082218910376446
PhysReason_cal_problem_00577,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,270,26,975,140.0,193.0,5.96,0,5.267858159063328,5.602118820879701,6.883462586413092
PhysReason_cal_problem_00665,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,2,240,81,850,122.0,361.0,8.51,0,5.8916442118257715,5.484796933490655,6.7464121285733745
PhysReason_cal_problem_00701,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,158,3,404,103.0,406.0,8.9,0,6.008813185442595,5.0689042022202315,6.003887067106539
PhysReason_cal_problem_00736,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,566,41,986,212.0,793.0,15.52,0,6.677083461247136,6.340359303727752,6.894670039433482
PhysReason_cal_problem_00840,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,402,57,438,162.0,300.0,7.48,0,5.707110264748875,5.998936561946683,6.0844994130751715
PhysReason_cal_problem_00906,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,188,4,290,130.0,302.0,7.54,0,5.713732805509369,5.241747015059643,5.673323267171493
PhysReason_cal_problem_00915,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,404,26,442,171.0,310.0,7.5,1,5.739792912179234,6.003887067106539,6.093569770045136
PhysReason_cal_problem_00945,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,302,11,501,147.0,632.0,12.82,0,6.450470422144176,5.713732805509369,6.218600119691729
PhysReason_cal_problem_01098,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,827,70,2507,302.0,1024.0,18.76,0,6.932447891572509,6.71901315438526,7.827240901752812
PhysReason_cal_problem_01115,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,261,64,595,138.0,554.0,11.07,0,6.318968113746434,5.568344503761097,6.39024066706535
PhysReason_cal_problem_01184,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,682,31,1548,262.0,592.0,11.71,0,6.385194398997726,6.52649485957079,7.3453648404168685
PhysReason_cal_problem_01211,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,454,33,722,189.0,311.0,6.99,0,5.7430031878094825,6.12029741895095,6.583409222158765
PhysReason_cal_problem_01276,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,397,20,493,156.0,255.0,6.53,0,5.545177444479562,5.986452005284438,6.202535517187923
PhysReason_cal_problem_01375,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,234,189,1112,159.0,363.0,8.1,0,5.8971538676367405,5.459585514144159,7.014814351275545
PhysReason_cal_problem_01390,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,2,312,98,866,145.0,420.0,8.85,0,6.042632833682381,5.746203190540153,6.7650389767805414
PhysReason_cal_problem_01469,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,217,125,1100,132.0,142.0,4.41,0,4.962844630259907,5.384495062789089,7.00397413672268
PhysReason_cal_problem_01515,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,643,91,820,216.0,550.0,10.41,0,6.311734809152915,6.467698726104354,6.710523109452428
PhysReason_comp_problem_4,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,300,18,2959,146.0,651.0,11.75,0,6.480044561926653,5.707110264748875,7.992944547318106
PhysReason_comp_problem_95,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,3,1895,133,3308,904.0,668.0,12.26,0,6.505784060128229,7.547501682814967,8.104401307921613
